:BEGIN
"Plan FE_LL_NoVac: Centre Z",0.419
"Plan FE_LL_NoVac: Planéité",0.023
"Plan FE_LL_NoVac: Erreur Résiduelle RMS",0.005
"Plan FE_LL_NoVac: Points 3D RM"
51.756,41.798,39.506
51.798,41.798,39.506
51.838,41.798,39.506
51.875,41.800,39.505
51.909,41.799,39.507
51.949,41.800,39.507
51.990,41.800,39.506
52.030,41.801,39.513
52.070,41.801,39.513
52.108,41.800,39.513
52.148,41.800,39.513
52.187,41.801,39.515
52.227,41.802,39.513
52.265,41.801,39.512
52.305,41.801,39.506
52.345,41.801,39.505
52.384,41.801,39.506
52.422,41.803,39.507
52.461,41.803,39.507
51.757,41.838,39.504
51.798,41.837,39.505
51.836,41.838,39.506
51.873,41.838,39.505
51.911,41.838,39.506
51.948,41.838,39.506
51.990,41.839,39.506
52.031,41.840,39.512
52.070,41.840,39.513
52.107,41.841,39.514
52.147,41.842,39.515
52.186,41.842,39.514
52.226,41.843,39.514
52.265,41.843,39.513
52.304,41.842,39.505
52.343,41.842,39.505
52.384,41.844,39.505
52.422,41.843,39.507
52.462,41.843,39.506
51.757,41.879,39.504
51.796,41.879,39.504
51.835,41.878,39.503
51.875,41.878,39.505
51.911,41.880,39.504
51.949,41.879,39.505
51.990,41.879,39.505
52.030,41.880,39.503
52.069,41.879,39.501
52.108,41.879,39.501
52.148,41.879,39.501
52.187,41.880,39.502
52.225,41.881,39.503
52.266,41.880,39.503
52.304,41.879,39.500
52.344,41.880,39.501
52.382,41.880,39.503
52.423,41.881,39.503
52.460,41.880,39.504
51.756,41.916,39.504
51.796,41.916,39.506
51.838,41.916,39.505
51.873,41.917,39.506
51.908,41.917,39.506
51.949,41.917,39.507
51.992,41.919,39.507
52.030,41.917,39.514
52.068,41.918,39.514
52.108,41.919,39.514
52.147,41.918,39.515
52.187,41.919,39.516
52.225,41.919,39.515
52.265,41.919,39.516
52.304,41.920,39.515
52.344,41.920,39.515
52.382,41.920,39.516
52.422,41.921,39.517
52.462,41.922,39.516
51.755,41.956,39.502
51.796,41.957,39.502
51.835,41.957,39.504
51.874,41.956,39.505
51.910,41.957,39.505
51.949,41.957,39.505
51.988,41.957,39.507
52.030,41.957,39.504
52.069,41.959,39.504
52.108,41.958,39.504
52.147,41.959,39.505
52.187,41.958,39.505
52.225,41.960,39.504
52.265,41.961,39.506
52.304,41.961,39.502
52.342,41.961,39.502
52.382,41.962,39.503
52.421,41.962,39.505
52.461,41.962,39.505
51.754,41.992,39.503
51.796,41.994,39.503
51.834,41.994,39.504
51.873,41.994,39.505
51.911,41.993,39.503
51.949,41.995,39.504
51.988,41.995,39.507
52.029,41.996,39.512
52.069,41.997,39.511
52.108,41.997,39.511
52.147,41.997,39.514
52.185,41.998,39.512
52.225,41.999,39.513
52.264,41.998,39.511
52.302,41.998,39.507
52.343,41.997,39.506
52.382,41.999,39.508
52.421,41.999,39.508
52.460,41.998,39.509
51.755,42.037,39.503
51.795,42.036,39.504
51.835,42.037,39.504
51.872,42.036,39.504
51.908,42.038,39.505
51.947,42.038,39.506
51.988,42.036,39.506
52.029,42.036,39.514
52.069,42.037,39.514
52.107,42.038,39.515
52.147,42.038,39.516
52.185,42.038,39.516
52.225,42.039,39.514
52.264,42.039,39.514
52.302,42.039,39.510
52.343,42.041,39.509
52.382,42.039,39.511
52.420,42.040,39.513
52.459,42.040,39.511
51.754,42.074,39.502
51.794,42.074,39.503
51.833,42.074,39.503
51.872,42.074,39.503
51.911,42.074,39.503
51.949,42.076,39.505
51.986,42.075,39.506
52.029,42.076,39.502
52.067,42.076,39.501
52.107,42.075,39.501
52.146,42.076,39.501
52.185,42.076,39.501
52.224,42.076,39.501
52.265,42.076,39.502
52.303,42.076,39.499
52.342,42.076,39.500
52.382,42.077,39.501
52.421,42.077,39.502
52.460,42.077,39.504
51.754,42.111,39.504
51.795,42.112,39.503
51.834,42.113,39.504
51.871,42.114,39.505
51.908,42.113,39.507
51.946,42.114,39.507
51.988,42.115,39.506
52.028,42.114,39.515
52.067,42.115,39.515
52.105,42.114,39.516
52.146,42.115,39.516
52.183,42.115,39.517
52.223,42.116,39.516
52.263,42.117,39.516
52.301,42.117,39.516
52.342,42.115,39.516
52.379,42.117,39.518
52.420,42.119,39.518
52.460,42.117,39.517
51.753,42.153,39.503
51.795,42.154,39.503
51.832,42.155,39.504
51.871,42.154,39.504
51.908,42.154,39.504
51.949,42.154,39.505
51.986,42.154,39.506
52.029,42.155,39.507
52.067,42.156,39.505
52.106,42.155,39.507
52.145,42.155,39.508
52.185,42.157,39.506
52.224,42.156,39.508
52.264,42.159,39.506
52.301,42.159,39.502
52.341,42.159,39.502
52.380,42.159,39.503
52.420,42.159,39.505
52.459,42.161,39.506
51.754,42.190,39.503
51.793,42.190,39.503
51.832,42.189,39.504
51.871,42.191,39.504
51.909,42.192,39.504
51.947,42.191,39.505
51.985,42.192,39.506
52.028,42.194,39.510
52.066,42.194,39.509
52.106,42.194,39.510
52.145,42.195,39.513
52.184,42.194,39.510
52.223,42.195,39.512
52.263,42.195,39.512
52.301,42.194,39.506
52.340,42.196,39.507
52.380,42.196,39.507
52.419,42.196,39.510
52.458,42.196,39.510
51.754,42.233,39.505
51.795,42.233,39.505
51.832,42.234,39.505
51.871,42.233,39.505
51.906,42.233,39.506
51.946,42.232,39.507
51.988,42.233,39.507
52.028,42.234,39.515
52.066,42.234,39.516
52.105,42.235,39.516
52.145,42.237,39.516
52.182,42.233,39.516
52.223,42.236,39.516
52.262,42.235,39.519
52.301,42.236,39.512
52.340,42.236,39.514
52.379,42.238,39.515
52.418,42.237,39.516
52.457,42.238,39.515
51.752,42.270,39.503
51.793,42.271,39.503
51.831,42.270,39.503
51.870,42.271,39.505
51.909,42.273,39.504
51.948,42.272,39.504
51.985,42.271,39.506
52.028,42.272,39.502
52.066,42.273,39.502
52.105,42.273,39.502
52.145,42.273,39.502
52.184,42.274,39.503
52.223,42.274,39.503
52.264,42.274,39.502
52.300,42.274,39.500
52.341,42.275,39.500
52.380,42.275,39.501
52.418,42.275,39.502
52.459,42.276,39.505
51.745,43.796,39.503
51.782,43.798,39.504
51.824,43.797,39.504
51.862,43.798,39.505
51.901,43.799,39.505
51.941,43.799,39.505
51.978,43.800,39.506
52.019,43.800,39.511
52.058,43.800,39.513
52.098,43.800,39.512
52.137,43.801,39.513
52.177,43.802,39.513
52.215,43.801,39.513
52.256,43.801,39.511
52.292,43.801,39.507
52.333,43.802,39.506
52.372,43.801,39.505
52.410,43.802,39.508
52.450,43.803,39.508
51.744,43.838,39.502
51.784,43.837,39.504
51.823,43.839,39.503
51.862,43.838,39.505
51.901,43.837,39.505
51.941,43.839,39.504
51.980,43.840,39.505
52.019,43.840,39.513
52.057,43.841,39.513
52.096,43.841,39.512
52.136,43.842,39.514
52.175,43.841,39.513
52.216,43.842,39.513
52.253,43.843,39.512
52.293,43.842,39.506
52.333,43.844,39.505
52.370,43.845,39.504
52.410,43.844,39.507
52.450,43.844,39.507
51.745,43.876,39.502
51.783,43.876,39.503
51.822,43.876,39.503
51.863,43.877,39.504
51.901,43.879,39.504
51.941,43.877,39.504
51.977,43.879,39.505
52.020,43.880,39.501
52.057,43.880,39.498
52.096,43.879,39.500
52.137,43.880,39.500
52.175,43.881,39.500
52.215,43.881,39.501
52.255,43.880,39.501
52.292,43.880,39.499
52.333,43.879,39.500
52.371,43.880,39.500
52.412,43.880,39.501
52.450,43.880,39.503
51.743,43.916,39.502
51.783,43.915,39.504
51.822,43.916,39.503
51.862,43.917,39.504
51.900,43.917,39.505
51.940,43.918,39.505
51.979,43.917,39.505
52.018,43.917,39.511
52.058,43.918,39.512
52.096,43.919,39.513
52.136,43.918,39.514
52.175,43.919,39.514
52.214,43.920,39.513
52.254,43.920,39.515
52.292,43.920,39.513
52.333,43.920,39.514
52.370,43.921,39.513
52.411,43.922,39.515
52.450,43.921,39.514
51.743,43.957,39.501
51.783,43.956,39.502
51.822,43.958,39.502
51.861,43.957,39.504
51.900,43.956,39.503
51.940,43.958,39.503
51.977,43.958,39.505
52.018,43.956,39.504
52.057,43.958,39.501
52.096,43.959,39.501
52.135,43.959,39.503
52.174,43.958,39.504
52.214,43.959,39.503
52.254,43.961,39.503
52.292,43.960,39.500
52.331,43.961,39.500
52.371,43.961,39.500
52.409,43.962,39.502
52.450,43.962,39.503
51.743,43.993,39.501
51.783,43.994,39.502
51.821,43.993,39.503
51.862,43.994,39.503
51.900,43.996,39.503
51.940,43.994,39.504
51.976,43.996,39.505
52.018,43.997,39.509
52.057,43.997,39.510
52.096,43.998,39.511
52.136,43.997,39.511
52.175,43.997,39.511
52.213,43.999,39.511
52.254,43.997,39.510
52.291,43.999,39.505
52.331,43.998,39.504
52.370,43.998,39.505
52.410,43.998,39.506
52.450,43.999,39.505
51.742,44.036,39.501
51.783,44.035,39.502
51.821,44.036,39.502
51.860,44.036,39.503
51.900,44.036,39.504
51.939,44.036,39.504
51.978,44.037,39.505
52.017,44.038,39.511
52.057,44.037,39.512
52.096,44.038,39.513
52.135,44.037,39.514
52.175,44.039,39.514
52.213,44.038,39.513
52.253,44.038,39.514
52.292,44.039,39.507
52.331,44.040,39.507
52.369,44.039,39.508
52.408,44.040,39.509
