:BEGIN
"Plan FE_LL_NoVac: Centre Z",0.507
"Plan FE_LL_NoVac: Planéité",0.023
"Plan FE_LL_NoVac: Erreur Résiduelle RMS",0.005
"Plan FE_LL_NoVac: Points 3D RM"
51.626,41.792,39.597
51.666,41.794,39.596
51.708,41.794,39.596
51.745,41.793,39.596
51.781,41.793,39.596
51.817,41.793,39.597
51.859,41.794,39.598
51.900,41.793,39.603
51.938,41.794,39.602
51.979,41.794,39.602
52.018,41.793,39.603
52.056,41.794,39.602
52.095,41.794,39.603
52.135,41.793,39.601
52.175,41.793,39.595
52.213,41.793,39.595
52.253,41.793,39.594
52.293,41.793,39.595
52.331,41.793,39.595
51.626,41.832,39.595
51.667,41.832,39.595
51.705,41.833,39.595
51.744,41.834,39.595
51.780,41.833,39.595
51.819,41.834,39.596
51.860,41.833,39.597
51.899,41.834,39.606
51.938,41.833,39.605
51.978,41.834,39.606
52.016,41.835,39.605
52.057,41.834,39.605
52.096,41.835,39.604
52.134,41.834,39.605
52.173,41.834,39.598
52.212,41.835,39.598
52.253,41.835,39.598
52.292,41.835,39.598
52.330,41.836,39.597
51.626,41.873,39.595
51.665,41.874,39.595
51.704,41.873,39.594
51.744,41.873,39.595
51.781,41.873,39.594
51.820,41.874,39.594
51.858,41.873,39.595
51.900,41.873,39.593
51.938,41.871,39.590
51.978,41.871,39.590
52.017,41.873,39.591
52.056,41.872,39.590
52.095,41.873,39.591
52.136,41.872,39.591
52.173,41.871,39.587
52.213,41.871,39.588
52.252,41.871,39.588
52.292,41.872,39.589
52.331,41.872,39.590
51.625,41.910,39.595
51.667,41.911,39.595
51.705,41.910,39.594
51.745,41.910,39.595
51.780,41.910,39.595
51.817,41.912,39.596
51.859,41.912,39.596
51.900,41.912,39.606
51.938,41.912,39.606
51.977,41.912,39.606
52.017,41.911,39.607
52.056,41.912,39.607
52.095,41.910,39.607
52.134,41.911,39.606
52.174,41.912,39.604
52.212,41.913,39.604
52.252,41.912,39.604
52.292,41.912,39.605
52.331,41.912,39.605
51.624,41.951,39.595
51.664,41.951,39.594
51.704,41.952,39.595
51.745,41.953,39.595
51.781,41.952,39.594
51.819,41.952,39.595
51.858,41.951,39.596
51.899,41.951,39.599
51.938,41.951,39.597
51.977,41.951,39.598
52.018,41.953,39.594
52.056,41.952,39.596
52.094,41.951,39.597
52.135,41.953,39.595
