:BEGIN
"Plan FE_LL_NoVac: Centre Z",0.420
"Plan FE_LL_NoVac: Planéité",0.033
"Plan FE_LL_NoVac: Erreur Résiduelle RMS",0.004
"Plan FE_LL_NoVac: Points 3D RM"
51.664,41.469,39.503
51.706,41.470,39.504
51.747,41.470,39.504
51.784,41.469,39.503
51.823,41.468,39.504
51.858,41.469,39.504
51.899,41.470,39.506
51.940,41.470,39.510
51.978,41.469,39.509
52.018,41.471,39.511
52.056,41.469,39.511
52.096,41.469,39.510
52.133,41.470,39.514
51.666,41.509,39.502
51.708,41.509,39.502
51.747,41.509,39.503
51.784,41.508,39.502
51.822,41.509,39.503
51.859,41.508,39.504
51.899,41.509,39.505
51.941,41.510,39.513
51.978,41.509,39.513
52.018,41.508,39.513
52.057,41.509,39.513
52.097,41.509,39.513
52.132,41.509,39.515
51.665,41.551,39.502
51.706,41.551,39.501
51.745,41.551,39.502
51.785,41.550,39.501
51.822,41.551,39.501
51.861,41.550,39.501
51.898,41.549,39.503
51.940,41.548,39.499
51.978,41.548,39.498
52.018,41.547,39.497
52.058,41.547,39.497
52.096,41.547,39.499
52.133,41.546,39.498
51.666,41.588,39.503
51.706,41.588,39.502
51.748,41.587,39.502
51.786,41.587,39.502
51.822,41.587,39.503
51.859,41.587,39.503
51.900,41.587,39.505
51.941,41.586,39.512
51.978,41.587,39.512
52.018,41.586,39.513
52.057,41.586,39.514
52.095,41.586,39.513
52.134,41.586,39.516
51.665,41.628,39.501
51.706,41.628,39.501
51.746,41.629,39.502
51.786,41.629,39.502
51.822,41.629,39.501
51.860,41.629,39.502
51.898,41.629,39.504
51.941,41.627,39.505
51.979,41.627,39.504
52.019,41.626,39.504
52.057,41.626,39.505
52.097,41.625,39.506
52.132,41.626,39.504
51.666,41.666,39.502
51.705,41.664,39.501
51.746,41.665,39.501
51.787,41.664,39.502
51.822,41.664,39.501
51.860,41.664,39.502
51.899,41.664,39.503
51.941,41.667,39.510
51.979,41.666,39.507
52.018,41.666,39.508
52.057,41.665,39.508
52.097,41.667,39.509
52.134,41.666,39.510
51.666,41.707,39.502
51.707,41.708,39.502
51.747,41.707,39.502
51.786,41.706,39.502
51.821,41.707,39.502
51.858,41.707,39.503
51.899,41.705,39.504
51.941,41.706,39.513
51.979,41.705,39.513
52.018,41.705,39.512
52.056,41.706,39.513
52.097,41.705,39.513
52.134,41.704,39.516
51.666,41.746,39.502
51.706,41.745,39.501
51.745,41.745,39.502
51.786,41.745,39.502
51.823,41.746,39.501
51.862,41.744,39.502
51.898,41.744,39.503
51.942,41.744,39.499
51.980,41.744,39.498
52.018,41.744,39.499
52.057,41.743,39.498
52.097,41.744,39.498
52.133,41.743,39.498
51.667,41.783,39.502
51.708,41.784,39.502
51.747,41.783,39.503
51.785,41.783,39.502
51.821,41.784,39.502
51.858,41.783,39.503
51.899,41.784,39.505
51.940,41.783,39.514
51.980,41.783,39.512
52.019,41.782,39.514
52.057,41.782,39.514
52.098,41.783,39.513
52.134,41.782,39.518
51.667,41.826,39.501
51.706,41.825,39.502
51.746,41.826,39.502
51.786,41.825,39.502
51.822,41.826,39.501
51.860,41.825,39.502
51.900,41.823,39.504
51.942,41.822,39.510
51.979,41.823,39.505
52.018,41.822,39.506
52.058,41.822,39.508
52.097,41.822,39.507
52.132,41.822,39.509
51.667,41.862,39.503
51.706,41.861,39.501
51.746,41.861,39.502
51.786,41.862,39.502
51.822,41.861,39.502
51.860,41.860,39.502
51.900,41.862,39.504
51.940,41.863,39.508
51.979,41.864,39.506
52.018,41.863,39.505
52.059,41.862,39.507
52.097,41.863,39.505
52.133,41.863,39.509
51.667,41.903,39.503
51.708,41.902,39.504
